Order ID,Order Date,Ship Date,EmailID,Country,City,State,Revenue,Quantity,Profit,Month-Year,Shipping_Duration,,Profit_Margin,Category,Product Name
CA-2011-134677,10/6/2011,10/10/2011,XylonaPreis@gmail.com,United States,San Diego,California,9.09,3,1.91,October 2011,4,,21%,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
CA-2014-140963,6/11/2014,6/14/2014,MichelleTran@gmail.com,United States,Los Angeles,California,29.6,2,14.8,June 2014,3,,50%,Labels,Alphabetical Labels for Top Tab Filing
CA-2014-140963,6/11/2014,6/14/2014,MichelleTran@gmail.com,United States,Los Angeles,California,514.17,5,-30.25,June 2014,3,,-6%,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
CA-2014-140963,6/11/2014,6/14/2014,MichelleTran@gmail.com,United States,Los Angeles,California,279.96,5,17.5,June 2014,3,,6%,Phones,iHome FM Clock Radio with Lightning Dock
CA-2013-169166,5/10/2013,5/15/2013,SoniaSunley@gmail.com,United States,Seattle,Washington,93.98,2,13.16,May 2013,5,,14%,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
CA-2013-126158,7/26/2013,8/1/2013,SanjitChand@gmail.com,United States,Costa Mesa,California,119.62,8,40.37,July 2013,6,,34%,Binders,Clear Mylar Reinforcing Strips
CA-2013-126158,7/26/2013,8/1/2013,SanjitChand@gmail.com,United States,Costa Mesa,California,255.76,4,81.84,July 2013,6,,32%,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
CA-2013-126158,7/26/2013,8/1/2013,SanjitChand@gmail.com,United States,Costa Mesa,California,241.57,2,18.12,July 2013,6,,8%,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
CA-2013-126158,7/26/2013,8/1/2013,SanjitChand@gmail.com,United States,Costa Mesa,California,69.3,9,22.87,July 2013,6,,33%,Furnishings,Deflect-O Glasstique Clear Desk Accessories
US-2013-105578,5/31/2013,6/5/2013,MaribethYedwab@gmail.com,United States,Parker,Colorado,22.62,2,-15.08,May 2013,5,,-67%,Binders,Vinyl Sectional Post Binders
US-2013-105578,5/31/2013,6/5/2013,MaribethYedwab@gmail.com,United States,Parker,Colorado,14.95,2,-11.96,May 2013,5,,-80%,Binders,GBC Standard Therm-A-Bind Covers
US-2013-105578,5/31/2013,6/5/2013,MaribethYedwab@gmail.com,United States,Parker,Colorado,801.57,2,50.1,May 2013,5,,6%,Chairs,Global Troy Executive Leather Low-Back Tilter
US-2013-105578,5/31/2013,6/5/2013,MaribethYedwab@gmail.com,United States,Parker,Colorado,2.38,3,-1.9,May 2013,5,,-80%,Binders,Storex Flexible Poly Binders with Double Pockets
US-2013-105578,5/31/2013,6/5/2013,MaribethYedwab@gmail.com,United States,Parker,Colorado,32.79,1,11.89,May 2013,5,,36%,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
CA-2014-163405,12/22/2014,12/26/2014,BradleyNguyen@gmail.com,United States,Los Angeles,California,6.63,3,1.79,December 2014,4,,27%,Art,Newell 327
CA-2014-163405,12/22/2014,12/26/2014,BradleyNguyen@gmail.com,United States,Los Angeles,California,5.88,2,1.71,December 2014,4,,29%,Art,Newell 317
CA-2014-127432,1/23/2014,1/28/2014,AlanDominguez@gmail.com,United States,Great Falls,Montana,2999.95,5,1379.98,January 2014,5,,46%,Copiers,Canon Image Class D660 Copier
CA-2014-127432,1/23/2014,1/28/2014,AlanDominguez@gmail.com,United States,Great Falls,Montana,51.45,3,13.89,January 2014,5,,27%,Storage,Advantus Rolling Storage Box
CA-2014-127432,1/23/2014,1/28/2014,AlanDominguez@gmail.com,United States,Great Falls,Montana,11.96,2,5.38,January 2014,5,,45%,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
CA-2014-127432,1/23/2014,1/28/2014,AlanDominguez@gmail.com,United States,Great Falls,Montana,1126.02,3,56.3,January 2014,5,,5%,Storage,Tennsco Single-Tier Lockers
US-2013-139486,5/22/2013,5/24/2013,LoganHaushalter@gmail.com,United States,Los Angeles,California,55.18,3,-12.41,May 2013,2,,-22%,Phones,Motorola HK250 Universal Bluetooth Headset
US-2013-139486,5/22/2013,5/24/2013,LoganHaushalter@gmail.com,United States,Los Angeles,California,66.26,2,27.17,May 2013,2,,41%,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
CA-2012-102848,11/7/2012,11/9/2012,KarenBern@gmail.com,United States,Los Angeles,California,190.72,1,11.92,November 2012,2,,6%,Chairs,Safco Contoured Stacking Chairs
US-2014-129441,9/8/2014,9/12/2014,JasperCacioppo@gmail.com,United States,Los Angeles,California,47.94,3,2.4,September 2014,4,,5%,Furnishings,Tenex Chairmats For Use With Carpeted Floors
CA-2013-126613,7/11/2013,7/17/2013,AllenArmold@gmail.com,United States,Mesa,Arizona,16.77,2,1.47,July 2013,6,,9%,Storage,Sterilite Officeware Hinged File Box
CA-2013-136924,7/15/2013,7/18/2013,ErinSmith@gmail.com,United States,Tucson,Arizona,380.86,8,38.09,July 2013,3,,10%,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
CA-2013-136406,4/16/2013,4/18/2013,BillDonatelli@gmail.com,United States,San Francisco,California,1121.57,2,0,April 2013,2,,0%,Chairs,HON 5400 Series Task Chairs for Big and Tall
CA-2014-100650,6/30/2014,7/4/2014,DeanKatz@gmail.com,United States,Anaheim,California,1295.78,2,310.99,June 2014,4,,24%,Storage,Tennsco 16-Compartment Lockers with Coat Rack
CA-2013-113243,6/11/2013,6/16/2013,OlveraToch@gmail.com,United States,Los Angeles,California,20.7,2,9.94,June 2013,5,,48%,Labels,Avery 473
CA-2013-113243,6/11/2013,6/16/2013,OlveraToch@gmail.com,United States,Los Angeles,California,1335.68,4,-217.05,June 2013,5,,-16%,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables
CA-2013-113243,6/11/2013,6/16/2013,OlveraToch@gmail.com,United States,Los Angeles,California,32.4,5,15.55,June 2013,5,,48%,Paper,Xerox 226
CA-2014-118731,11/21/2014,11/23/2014,LizPelletier@gmail.com,United States,San Francisco,California,42.6,3,16.61,November 2014,2,,39%,Furnishings,Coloredge Poster Frame
CA-2014-118731,11/21/2014,11/23/2014,LizPelletier@gmail.com,United States,San Francisco,California,84.06,7,27.32,November 2014,2,,33%,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
CA-2012-130736,12/7/2012,12/9/2012,JeremyFarry@gmail.com,United States,Seattle,Washington,3.96,2,0,December 2012,2,,0%,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack"
CA-2012-130736,12/7/2012,12/9/2012,JeremyFarry@gmail.com,United States,Seattle,Washington,2.61,1,1.2,December 2012,2,,46%,Labels,Avery 509
CA-2014-137099,12/8/2014,12/11/2014,FrankPreis@gmail.com,United States,Los Angeles,California,374.38,3,46.8,December 2014,3,,13%,Phones,Cisco SPA301
CA-2014-156951,10/2/2014,10/9/2014,EllisBallard@gmail.com,United States,Seattle,Washington,91.84,8,45,October 2014,7,,49%,Paper,Personal Creations Ink Jet Cards and Labels
CA-2014-156951,10/2/2014,10/9/2014,EllisBallard@gmail.com,United States,Seattle,Washington,81.09,7,27.37,October 2014,7,,34%,Binders,"GBC White Gloss Covers, Plain Front"
CA-2014-156951,10/2/2014,10/9/2014,EllisBallard@gmail.com,United States,Seattle,Washington,19.44,3,9.33,October 2014,7,,48%,Paper,Xerox 222
CA-2014-156951,10/2/2014,10/9/2014,EllisBallard@gmail.com,United States,Seattle,Washington,451.15,3,0,October 2014,7,,0%,Chairs,Hon Every-Day Series Multi-Task Chairs
CA-2013-127250,11/4/2013,11/8/2013,SarahFoster@gmail.com,United States,Marysville,Washington,8.82,3,2.38,November 2013,4,,27%,Art,Newell 332
CA-2012-149713,9/18/2012,9/22/2012,TrudyGlocke@gmail.com,United States,Long Beach,California,160.72,14,78.75,September 2012,4,,49%,Paper,Personal Creations Ink Jet Cards and Labels
CA-2012-149713,9/18/2012,9/22/2012,TrudyGlocke@gmail.com,United States,Long Beach,California,19.92,4,9.76,September 2012,4,,49%,Paper,Rediform S.O.S. Phone Message Books
CA-2012-149713,9/18/2012,9/22/2012,TrudyGlocke@gmail.com,United States,Long Beach,California,7.3,2,2.19,September 2012,4,,30%,Supplies,Acme Value Line Scissors
CA-2012-132906,9/10/2012,9/14/2012,CharlesCrestani@gmail.com,United States,Los Angeles,California,51.52,4,1.55,September 2012,4,,3%,Supplies,Martin-Yale Premier Letter Opener
CA-2014-145233,12/2/2014,12/6/2014,DiannaVittorini@gmail.com,United States,Denver,Colorado,470.38,3,52.92,December 2014,4,,11%,Phones,GE 30524EE4
CA-2014-145233,12/2/2014,12/6/2014,DiannaVittorini@gmail.com,United States,Denver,Colorado,105.58,2,9.24,December 2014,4,,9%,Phones,AT&T SB67148 SynJ
CA-2014-145233,12/2/2014,12/6/2014,DiannaVittorini@gmail.com,United States,Denver,Colorado,31.15,3,3.5,December 2014,4,,11%,Appliances,Fellowes Basic Home/Office Series Surge Protectors
CA-2014-145233,12/2/2014,12/6/2014,DiannaVittorini@gmail.com,United States,Denver,Colorado,6.78,7,-4.75,December 2014,4,,-70%,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
CA-2014-145233,12/2/2014,12/6/2014,DiannaVittorini@gmail.com,United States,Denver,Colorado,406.37,4,30.48,December 2014,4,,8%,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
US-2013-156986,3/21/2013,3/25/2013,ZuschussCarroll@gmail.com,United States,Salem,Oregon,84.78,2,-20.14,March 2013,4,,-24%,Phones,i.Sound Portable Power - 8000 mAh
US-2013-156986,3/21/2013,3/25/2013,ZuschussCarroll@gmail.com,United States,Salem,Oregon,20.74,4,7.26,March 2013,4,,35%,Paper,Xerox 225
US-2013-156986,3/21/2013,3/25/2013,ZuschussCarroll@gmail.com,United States,Salem,Oregon,16.82,3,-12.9,March 2013,4,,-77%,Binders,Clear Mylar Reinforcing Strips
US-2013-156986,3/21/2013,3/25/2013,ZuschussCarroll@gmail.com,United States,Salem,Oregon,10.37,2,3.63,March 2013,4,,35%,Paper,Xerox 1894
CA-2011-131450,8/8/2011,8/15/2011,LenaRadford@gmail.com,United States,San Diego,California,76.12,2,22.07,August 2011,7,,29%,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
CA-2011-131450,8/8/2011,8/15/2011,LenaRadford@gmail.com,United States,San Diego,California,1199.98,3,434.99,August 2011,7,,36%,Copiers,Sharp AL-1530CS Digital Copier
CA-2011-131450,8/8/2011,8/15/2011,LenaRadford@gmail.com,United States,San Diego,California,445.96,5,55.75,August 2011,7,,13%,Phones,AT&T 1070 Corded Phone
CA-2011-131450,8/8/2011,8/15/2011,LenaRadford@gmail.com,United States,San Diego,California,327.76,8,91.77,August 2011,7,,28%,Furnishings,Dana Halogen Swing-Arm Architect Lamp
CA-2014-153787,5/20/2014,5/24/2014,AnnieThurman@gmail.com,United States,Seattle,Washington,97.16,2,28.18,May 2014,4,,29%,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
CA-2014-133431,12/18/2014,12/22/2014,LoganCurrie@gmail.com,United States,San Francisco,California,15.24,5,5.14,December 2014,4,,34%,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
CA-2014-133431,12/18/2014,12/22/2014,LoganCurrie@gmail.com,United States,San Francisco,California,13.23,3,6.09,December 2014,4,,46%,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
US-2013-135720,12/12/2013,12/14/2013,FredMcMath@gmail.com,United States,Aurora,Colorado,243.38,3,-51.72,December 2013,2,,-21%,Storage,Tennsco Regal Shelving Units
US-2013-135720,12/12/2013,12/14/2013,FredMcMath@gmail.com,United States,Aurora,Colorado,119.8,5,29.95,December 2013,2,,25%,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
US-2013-135720,12/12/2013,12/14/2013,FredMcMath@gmail.com,United States,Aurora,Colorado,300.77,4,30.08,December 2013,2,,10%,Phones,Jabra SPEAK 410
US-2013-123470,8/16/2013,8/22/2013,MaxEngle@gmail.com,United States,Aurora,Colorado,18.88,3,-13.85,August 2013,6,,-73%,Binders,Premium Transparent Presentation Covers by GBC
US-2013-123470,8/16/2013,8/22/2013,MaxEngle@gmail.com,United States,Aurora,Colorado,122.33,3,12.23,August 2013,6,,10%,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
CA-2013-115917,5/21/2013,5/26/2013,RickBensley@gmail.com,United States,Vallejo,California,1049.2,5,272.79,May 2013,5,,26%,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base
CA-2013-115917,5/21/2013,5/26/2013,RickBensley@gmail.com,United States,Vallejo,California,15.42,4,5.01,May 2013,5,,32%,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
CA-2014-167913,7/31/2014,8/4/2014,JohnLee@gmail.com,United States,Mission Viejo,California,330.4,2,85.9,July 2014,4,,26%,Storage,Economy Rollaway Files
CA-2014-167913,7/31/2014,8/4/2014,JohnLee@gmail.com,United States,Mission Viejo,California,26.25,7,12.6,July 2014,4,,48%,Labels,Avery 480
CA-2013-103947,4/2/2013,4/9/2013,BarryBlumstein@gmail.com,United States,Sierra Vista,Arizona,31.56,5,9.86,April 2013,7,,31%,Fasteners,Staples
CA-2013-103947,4/2/2013,4/9/2013,BarryBlumstein@gmail.com,United States,Sierra Vista,Arizona,30.14,2,3.01,April 2013,7,,10%,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
CA-2013-160745,12/12/2013,12/17/2013,AnthonyRawles@gmail.com,United States,Vancouver,Washington,14.8,4,6.07,December 2013,5,,41%,Furnishings,3M Hangers With Command Adhesive
CA-2013-160745,12/12/2013,12/17/2013,AnthonyRawles@gmail.com,United States,Vancouver,Washington,302.38,3,22.68,December 2013,5,,8%,Phones,AT&T TR1909W
CA-2013-160745,12/12/2013,12/17/2013,AnthonyRawles@gmail.com,United States,Vancouver,Washington,316,4,31.6,December 2013,5,,10%,Accessories,First Data FD10 PIN Pad
CA-2012-131534,3/28/2012,4/2/2012,AlanBarnes@gmail.com,United States,Los Angeles,California,166.24,1,24.94,March 2012,5,,15%,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp
CA-2012-131534,3/28/2012,4/2/2012,AlanBarnes@gmail.com,United States,Los Angeles,California,33.4,5,16.03,March 2012,5,,48%,Paper,Xerox 1977
CA-2013-163755,11/5/2013,11/9/2013,AlejandroSavely@gmail.com,United States,Seattle,Washington,209.88,3,35.68,November 2013,4,,17%,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
CA-2012-142027,4/9/2012,4/14/2012,JayKimmel@gmail.com,United States,Long Beach,California,369.91,3,-13.87,April 2012,5,,-4%,Tables,Laminate Occasional Tables
CA-2011-153150,7/1/2011,7/6/2011,Dorrisliebe@gmail.com,United States,Seattle,Washington,19.92,5,6.97,July 2011,5,,35%,Binders,Cardinal Holdit Business Card Pockets
CA-2011-104472,6/2/2011,6/7/2011,ChristineKargatis@gmail.com,United States,Orem,Utah,59.81,3,19.44,June 2011,5,,33%,Binders,GBC Standard Therm-A-Bind Covers
CA-2011-104472,6/2/2011,6/7/2011,ChristineKargatis@gmail.com,United States,Orem,Utah,73.32,6,22,June 2011,5,,30%,Furnishings,Aluminum Document Frame
CA-2013-112942,2/13/2013,2/18/2013,RossDeVincentis@gmail.com,United States,Los Angeles,California,146.82,3,73.41,February 2013,5,,50%,Paper,Tops Green Bar Computer Printout Paper
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,242.94,3,9.72,January 2014,4,,4%,Storage,Carina Double Wide Media Storage Towers in Natural & Black
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,179.97,3,86.39,January 2014,4,,48%,Accessories,Logitech Illuminated - Keyboard
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,99.7,6,33.65,January 2014,4,,34%,Binders,Wilson Jones Century Plastic Molded Ring Binders
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,27.94,4,9.43,January 2014,4,,34%,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,84.98,1,18.7,January 2014,4,,22%,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase
CA-2014-131954,1/22/2014,1/26/2014,DarrinSayre@gmail.com,United States,Seattle,Washington,18.72,5,6.55,January 2014,4,,35%,Binders,Acco Translucent Poly Ring Binders
CA-2011-132500,9/8/2011,9/12/2011,GaryZandusky@gmail.com,United States,San Francisco,California,49.98,2,8.5,September 2011,4,,17%,Accessories,Logitech Wireless Touch Keyboard K400
CA-2011-124429,5/27/2011,5/27/2011,MayaHerman@gmail.com,United States,San Diego,California,567.12,10,-28.36,May 2011,0,,-5%,Tables,KI Conference Tables
CA-2011-124429,5/27/2011,5/27/2011,MayaHerman@gmail.com,United States,San Diego,California,359.32,4,7.19,May 2011,0,,2%,Storage,Fellowes Officeware Wire Shelving
CA-2013-110499,4/8/2013,4/10/2013,YosephCarroll@gmail.com,United States,San Francisco,California,1199.98,3,374.99,April 2013,2,,31%,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
CA-2012-135272,12/7/2012,12/12/2012,MelanieSeite@gmail.com,United States,Los Angeles,California,79.92,4,28.77,December 2012,5,,36%,Furnishings,12-1/2 Diameter Round Wall Clock
CA-2012-112319,8/31/2012,9/5/2012,AndrewRoberts@gmail.com,United States,Los Angeles,California,58.32,9,27.99,August 2012,5,,48%,Paper,Xerox 226
CA-2012-144267,8/21/2012,8/23/2012,NickZandusky@gmail.com,United States,San Francisco,California,544.01,3,40.8,August 2012,2,,7%,Chairs,Hon GuestStacker Chair
CA-2012-144267,8/21/2012,8/23/2012,NickZandusky@gmail.com,United States,San Francisco,California,59.94,3,28.17,August 2012,2,,47%,Paper,Xerox 191
CA-2012-144267,8/21/2012,8/23/2012,NickZandusky@gmail.com,United States,San Francisco,California,23.92,4,11.72,August 2012,2,,49%,Paper,Xerox 1974
CA-2012-144267,8/21/2012,8/23/2012,NickZandusky@gmail.com,United States,San Francisco,California,4.28,1,1.93,August 2012,2,,45%,Paper,Xerox 1927
CA-2014-129567,3/18/2014,3/22/2014,ClayLudtke@gmail.com,United States,Lancaster,California,17.46,2,5.89,March 2014,4,,34%,Binders,Heavy-Duty E-Z-D Binders
CA-2012-154620,12/12/2012,12/16/2012,LizThompson@gmail.com,United States,Lancaster,California,348.93,2,34.89,December 2012,4,,10%,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
CA-2011-156433,9/20/2011,9/26/2011,EricaSmith@gmail.com,United States,San Francisco,California,9.96,2,4.58,September 2011,6,,46%,Labels,Avery 499
CA-2011-156433,9/20/2011,9/26/2011,EricaSmith@gmail.com,United States,San Francisco,California,21.72,4,10.64,September 2011,6,,49%,Paper,"Wirebound Message Book, 4 per Page"
CA-2012-101910,11/27/2012,12/3/2012,CarlosDaly@gmail.com,United States,Lake Elsinore,California,283.92,5,17.75,November 2012,6,,6%,Chairs,"Situations Contoured Folding Chairs, 4/Set"
CA-2014-105809,2/21/2014,2/24/2014,HelenWasserman@gmail.com,United States,San Diego,California,22.23,1,7.34,February 2014,3,,33%,Furnishings,"Executive Impressions 14"" Contract Wall Clock"
CA-2014-105809,2/21/2014,2/24/2014,HelenWasserman@gmail.com,United States,San Diego,California,215.97,2,18.9,February 2014,3,,9%,Phones,Logitech Mobile Speakerphone P710e - speaker phone
CA-2014-135783,4/23/2014,4/25/2014,GaryMcGarr@gmail.com,United States,San Francisco,California,18.28,2,6.22,April 2014,2,,34%,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
CA-2011-134313,11/1/2011,11/7/2011,RussellApplegate@gmail.com,United States,Denver,Colorado,43.18,3,4.32,November 2011,6,,10%,Art,Model L Table or Wall-Mount Pencil Sharpener
CA-2011-134313,11/1/2011,11/7/2011,RussellApplegate@gmail.com,United States,Denver,Colorado,1983.97,4,248,November 2011,6,,13%,Phones,ClearOne CHATAttach 160 - speaker phone
CA-2011-151995,10/13/2011,10/15/2011,ZuschussCarroll@gmail.com,United States,Edmonds,Washington,11.52,4,3.23,October 2011,2,,28%,Art,Newell 32
CA-2011-151995,10/13/2011,10/15/2011,ZuschussCarroll@gmail.com,United States,Edmonds,Washington,1298.55,5,311.65,October 2011,2,,24%,Tables,"Bevis Round Bullnose 29"" High Table Top"
CA-2011-151995,10/13/2011,10/15/2011,ZuschussCarroll@gmail.com,United States,Edmonds,Washington,213.92,4,62.04,October 2011,2,,29%,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
CA-2011-151995,10/13/2011,10/15/2011,ZuschussCarroll@gmail.com,United States,Edmonds,Washington,25.78,2,2.58,October 2011,2,,10%,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card
CA-2014-143686,5/15/2014,5/15/2014,PaulineJohnson@gmail.com,United States,Santa Ana,California,18.28,2,6.22,May 2014,0,,34%,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
